ID,사고일시,요일,기상상태,시군구,도로형태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사망자수,중상자수,경상자수,부상자수,ECLO
ACCIDENT_38639,2021-12-01 17,수요일,맑음,대구광역시 남구 봉덕동,기타 - 기타,건조,차대사람,기타,중앙선침범,승합,남,54세,상해없음,보행자,여,61세,중상,0,1,0,0,5
ACCIDENT_38640,2021-12-01 17,수요일,맑음,대구광역시 남구 이천동,기타 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,46세,상해없음,승용,남,38세,경상,0,0,1,0,3
ACCIDENT_38641,2021-12-01 17,수요일,맑음,대구광역시 달서구 이곡동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,41세,상해없음,승용,여,43세,경상,0,0,1,0,3
ACCIDENT_38642,2021-12-01 18,수요일,맑음,대구광역시 달서구 상인동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,보행자보호의무위반,승용,여,46세,상해없음,보행자,남,13세,경상,0,0,1,0,3
ACCIDENT_38643,2021-12-01 18,수요일,맑음,대구광역시 북구 복현동,단일로 - 기타,건조,차대차,기타,안전거리미확보,승용,여,25세,상해없음,승용,남,55세,경상,0,0,1,0,3
ACCIDENT_38644,2021-12-01 18,수요일,맑음,대구광역시 북구 고성동3가,교차로 - 교차로안,건조,차대차,측면충돌,직진우회전진행방해,승용,남,28세,상해없음,승용,남,30세,경상,0,0,3,0,9
ACCIDENT_38645,2021-12-01 18,수요일,맑음,대구광역시 중구 동인동4가,교차로 - 교차로안,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,남,21세,상해없음,보행자,남,52세,경상,0,0,1,0,3
ACCIDENT_38646,2021-12-01 18,수요일,맑음,대구광역시 달서구 신당동,교차로 - 교차로횡단보도내,건조,차대사람,기타,안전운전불이행,기타불명,기타불명,미분류,기타불명,보행자,남,13세,경상,0,0,1,0,3
ACCIDENT_38647,2021-12-01 19,수요일,맑음,대구광역시 달서구 성당동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,남,59세,상해없음,보행자,여,67세,경상,0,0,1,0,3
ACCIDENT_38648,2021-12-01 19,수요일,맑음,대구광역시 달서구 본리동,단일로 - 기타,건조,차대차,정면충돌,안전운전불이행,승용,여,44세,경상,승용,남,65세,경상,0,0,2,0,6
ACCIDENT_38649,2021-12-01 19,수요일,맑음,대구광역시 북구 연경동,교차로 - 교차로안,건조,차대사람,횡단중,보행자보호의무위반,승용,여,33세,상해없음,보행자,여,41세,경상,0,0,3,0,9
ACCIDENT_38650,2021-12-01 20,수요일,맑음,대구광역시 수성구 범어동,기타 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,25세,상해없음,승용,남,34세,경상,0,0,1,0,3
ACCIDENT_38651,2021-12-01 20,수요일,맑음,대구광역시 달서구 진천동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,32세,상해없음,승용,남,72세,경상,0,0,1,0,3
ACCIDENT_38652,2021-12-01 20,수요일,맑음,대구광역시 달서구 진천동,단일로 - 기타,건조,차대차,후진중충돌,안전운전불이행,화물,여,61세,상해없음,이륜,남,26세,경상,0,0,1,0,3
ACCIDENT_38653,2021-12-01 20,수요일,맑음,대구광역시 달성군 논공읍,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,49세,상해없음,승용,남,27세,경상,0,0,1,0,3
ACCIDENT_38654,2021-12-01 20,수요일,맑음,대구광역시 서구 이현동,단일로 - 고가도로위,건조,차대차,추돌,안전운전불이행,승용,남,22세,경상,승용,여,52세,중상,0,1,4,0,17
ACCIDENT_38655,2021-12-01 21,수요일,맑음,대구광역시 남구 대명동,교차로 - 교차로부근,건조,차대차,측면충돌,차로위반,승용,남,42세,상해없음,승용,남,49세,경상,0,0,3,0,9
ACCIDENT_38656,2021-12-01 21,수요일,맑음,대구광역시 달서구 대천동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,64세,상해없음,승용,남,25세,경상,0,0,1,0,3
ACCIDENT_38657,2021-12-02 05,목요일,맑음,대구광역시 달서구 상인동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,자전거,기타불명,미분류,기타불명,자전거,여,61세,부상신고,0,0,0,1,1
ACCIDENT_38658,2021-12-02 05,목요일,맑음,대구광역시 북구 산격동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,화물,남,66세,상해없음,자전거,남,69세,부상신고,0,0,0,1,1
ACCIDENT_38659,2021-12-02 06,목요일,맑음,대구광역시 북구 서변동,교차로 - 교차로부근,건조,차대차,추돌,안전거리미확보,승용,남,20세,상해없음,화물,남,32세,경상,0,0,1,0,3
ACCIDENT_38660,2021-12-02 07,목요일,맑음,대구광역시 달서구 진천동,교차로 - 교차로안,건조,차대차,기타,교차로운행방법위반,승용,남,30세,상해없음,자전거,여,43세,경상,0,0,1,0,3
ACCIDENT_38661,2021-12-02 09,목요일,맑음,대구광역시 수성구 범어동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,여,56세,상해없음,자전거,남,84세,중상,0,1,0,0,5
ACCIDENT_38662,2021-12-02 10,목요일,맑음,대구광역시 남구 대명동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,57세,상해없음,승용,남,65세,경상,0,0,1,0,3
ACCIDENT_38663,2021-12-02 12,목요일,맑음,대구광역시 중구 시장북로,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,51세,상해없음,승용,여,73세,경상,0,0,1,0,3
ACCIDENT_38664,2021-12-02 12,목요일,맑음,대구광역시 북구 태전동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,여,19세,기타불명,보행자,남,28세,중상,0,1,0,0,5
ACCIDENT_38665,2021-12-02 13,목요일,맑음,대구광역시 달서구 본동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,여,72세,부상신고,승합,남,59세,경상,0,0,1,1,4
ACCIDENT_38666,2021-12-02 14,목요일,맑음,대구광역시 동구 신천동,기타 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,36세,상해없음,자전거,남,36세,경상,0,0,1,0,3
ACCIDENT_38667,2021-12-02 14,목요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로안,건조,차대차,추돌,안전거리미확보,이륜,남,22세,부상신고,승용,남,37세,경상,0,0,1,1,4
ACCIDENT_38668,2021-12-02 16,목요일,맑음,대구광역시 달서구 진천동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,58세,상해없음,이륜,남,16세,경상,0,0,2,0,6
ACCIDENT_38669,2021-12-02 16,목요일,맑음,대구광역시 달성군 옥포읍,교차로 - 교차로안,건조,차대차,정면충돌,신호위반,승용,남,31세,상해없음,화물,남,51세,중상,0,1,0,0,5
ACCIDENT_38670,2021-12-02 16,목요일,맑음,대구광역시 서구 내당동,단일로 - 기타,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,여,30세,상해없음,보행자,여,62세,중상,0,1,0,0,5
ACCIDENT_38671,2021-12-02 16,목요일,맑음,대구광역시 달서구 두류동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,이륜,남,16세,상해없음,승용,남,32세,경상,0,0,1,0,3
ACCIDENT_38672,2021-12-02 17,목요일,맑음,대구광역시 북구 읍내동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,보행자보호의무위반,승용,남,65세,기타불명,보행자,남,27세,중상,0,1,0,0,5
ACCIDENT_38673,2021-12-02 18,목요일,맑음,대구광역시 수성구 만촌동,단일로 - 기타,건조,차대차,추돌,기타,이륜,남,32세,중상,승용,남,48세,상해없음,0,1,0,0,5
ACCIDENT_38674,2021-12-02 18,목요일,맑음,대구광역시 수성구 수성동4가,교차로 - 교차로부근,건조,차대차,추돌,안전거리미확보,화물,남,56세,상해없음,승용,여,42세,경상,0,0,1,0,3
ACCIDENT_38675,2021-12-02 18,목요일,맑음,대구광역시 달서구 두류동,교차로 - 교차로안,건조,차대차,정면충돌,직진우회전진행방해,승용,남,40세,경상,이륜,남,27세,중상,0,1,1,0,8
ACCIDENT_38676,2021-12-02 18,목요일,맑음,대구광역시 달서구 호산동,교차로 - 교차로횡단보도내,건조,차대차,정면충돌,안전운전불이행,승용,남,63세,상해없음,이륜,남,22세,경상,0,0,1,0,3
ACCIDENT_38677,2021-12-02 18,목요일,흐림,대구광역시 달서구 감삼동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,41세,상해없음,이륜,남,20세,경상,0,0,1,0,3
ACCIDENT_38678,2021-12-02 18,목요일,맑음,대구광역시 북구 팔달동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,47세,상해없음,자전거,남,62세,중상,0,1,0,0,5
ACCIDENT_38679,2021-12-02 19,목요일,맑음,대구광역시 달성군 화원읍,교차로 - 교차로안,건조,차대차,기타,안전운전불이행,승용,여,53세,상해없음,이륜,남,50세,경상,0,0,1,0,3
ACCIDENT_38680,2021-12-02 21,목요일,맑음,대구광역시 달서구 신당동,단일로 - 기타,건조,차대사람,기타,기타,승합,남,65세,상해없음,보행자,남,63세,경상,0,0,1,0,3
ACCIDENT_38681,2021-12-03 00,금요일,맑음,대구광역시 서구 내당동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,34세,상해없음,승용,남,69세,경상,0,0,1,0,3
ACCIDENT_38682,2021-12-03 01,금요일,맑음,대구광역시 수성구 신매동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,54세,부상신고,승용,남,34세,상해없음,0,0,0,1,1
ACCIDENT_38683,2021-12-03 02,금요일,맑음,대구광역시 북구 칠성동1가,단일로 - 기타,건조,차대차,측면충돌,중앙선침범,화물,남,66세,상해없음,승용,남,21세,경상,0,0,1,0,3
ACCIDENT_38684,2021-12-03 06,금요일,맑음,대구광역시 북구 서변동,단일로 - 교량,건조,차대사람,차도통행중,기타,승용,남,35세,상해없음,보행자,남,62세,중상,0,1,0,0,5
ACCIDENT_38685,2021-12-03 07,금요일,맑음,대구광역시 북구 침산동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,41세,상해없음,건설기계,남,40세,경상,0,0,1,0,3
ACCIDENT_38686,2021-12-03 07,금요일,맑음,대구광역시 북구 매천동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,32세,상해없음,화물,남,31세,경상,0,0,1,0,3
ACCIDENT_38687,2021-12-03 08,금요일,맑음,대구광역시 북구 침산동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,41세,상해없음,건설기계,남,40세,경상,0,0,1,0,3
ACCIDENT_38688,2021-12-03 09,금요일,맑음,대구광역시 수성구 신매동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,57세,경상,승용,여,62세,경상,0,0,3,0,9
ACCIDENT_38689,2021-12-03 09,금요일,맑음,대구광역시 북구 침산동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,40세,상해없음,승용,남,46세,경상,0,0,2,0,6
ACCIDENT_38690,2021-12-03 09,금요일,맑음,대구광역시 달서구 용산동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승합,남,57세,상해없음,보행자,여,85세,경상,0,0,1,0,3
ACCIDENT_38691,2021-12-03 10,금요일,맑음,대구광역시 달서구 장기동,단일로 - 기타,건조,차대차,추돌,안전거리미확보,건설기계,남,48세,상해없음,승용,여,49세,경상,0,0,2,0,6
ACCIDENT_38692,2021-12-03 12,금요일,맑음,대구광역시 수성구 상동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,59세,경상,승용,남,52세,경상,0,0,2,0,6
ACCIDENT_38693,2021-12-03 12,금요일,맑음,대구광역시 북구 칠성동2가,기타 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,45세,상해없음,보행자,여,72세,중상,0,1,0,0,5
ACCIDENT_38694,2021-12-03 13,금요일,맑음,대구광역시 남구 대명동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,보행자보호의무위반,이륜,남,48세,상해없음,보행자,남,7세,경상,0,0,1,0,3
ACCIDENT_38695,2021-12-03 13,금요일,맑음,대구광역시 동구 신암동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,이륜,남,50세,경상,화물,남,43세,경상,0,0,2,0,6
ACCIDENT_38696,2021-12-03 13,금요일,맑음,대구광역시 수성구 황금동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,59세,상해없음,자전거,남,60세,경상,0,0,1,0,3
ACCIDENT_38697,2021-12-03 13,금요일,맑음,대구광역시 달서구 유천동,단일로 - 기타,건조,차대차,추돌,안전거리미확보,화물,남,53세,상해없음,화물,남,34세,중상,0,1,3,0,14
ACCIDENT_38698,2021-12-03 13,금요일,맑음,대구광역시 북구 침산동,기타 - 기타,건조,차대차,측면충돌,안전운전불이행,이륜,남,29세,상해없음,자전거,여,75세,경상,0,0,1,0,3
ACCIDENT_38699,2021-12-03 14,금요일,맑음,대구광역시 수성구 황금동,단일로 - 기타,건조,차대차,후진중충돌,안전운전불이행,승용,여,48세,상해없음,이륜,남,49세,중상,0,1,0,0,5
ACCIDENT_38700,2021-12-03 15,금요일,맑음,대구광역시 수성구 신매동,기타 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,69세,기타불명,이륜,남,41세,경상,0,0,1,0,3
ACCIDENT_38701,2021-12-03 15,금요일,맑음,대구광역시 수성구 만촌동,기타 - 기타,건조,차량단독,기타,안전운전불이행,이륜,여,57세,경상,,,,,0,0,1,0,3
ACCIDENT_38702,2021-12-03 15,금요일,맑음,대구광역시 달서구 본동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,58세,상해없음,자전거,여,66세,경상,0,0,1,0,3
ACCIDENT_38703,2021-12-03 15,금요일,맑음,대구광역시 중구 태평로3가,단일로 - 기타,건조,차대차,기타,안전운전불이행,화물,남,37세,상해없음,이륜,남,61세,경상,0,0,1,0,3
ACCIDENT_38704,2021-12-03 16,금요일,맑음,대구광역시 달성군 화원읍,단일로 - 기타,건조,차대차,기타,안전운전불이행,이륜,남,20세,상해없음,승용,남,38세,경상,0,0,1,0,3
ACCIDENT_38705,2021-12-03 17,금요일,맑음,대구광역시 달서구 성당동,기타 - 기타,건조,차대사람,기타,안전운전불이행,승용,여,43세,상해없음,보행자,남,69세,부상신고,0,0,0,1,1
ACCIDENT_38706,2021-12-03 17,금요일,맑음,대구광역시 달서구 신당동,단일로 - 기타,건조,차대차,측면충돌,차로위반,승용,여,64세,상해없음,승용,여,39세,경상,0,0,2,0,6
ACCIDENT_38707,2021-12-03 18,금요일,맑음,대구광역시 남구 봉덕동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,보행자보호의무위반,승용,남,72세,상해없음,보행자,남,53세,경상,0,0,1,0,3
ACCIDENT_38708,2021-12-03 18,금요일,맑음,대구광역시 수성구 범어동,기타 - 기타,건조,차대차,추돌,안전운전불이행,기타불명,기타불명,미분류,기타불명,승용,여,21세,경상,0,0,1,0,3
ACCIDENT_38709,2021-12-03 18,금요일,맑음,대구광역시 수성구 매호동,단일로 - 기타,건조,차대차,후진중충돌,안전운전불이행,승용,남,61세,상해없음,이륜,남,50세,경상,0,0,1,0,3
ACCIDENT_38710,2021-12-03 18,금요일,맑음,대구광역시 수성구 중동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,61세,상해없음,이륜,남,30세,중상,0,1,0,0,5
ACCIDENT_38711,2021-12-03 18,금요일,맑음,대구광역시 달서구 감삼동,단일로 - 기타,건조,차대차,측면충돌,불법유턴,화물,남,28세,상해없음,원동기,남,32세,경상,0,0,1,0,3
ACCIDENT_38712,2021-12-03 19,금요일,맑음,대구광역시 수성구 만촌동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,51세,상해없음,보행자,남,71세,경상,0,0,1,0,3
ACCIDENT_38713,2021-12-03 19,금요일,맑음,대구광역시 북구 서변동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,보행자보호의무위반,승용,여,59세,상해없음,보행자,남,29세,중상,0,1,0,0,5
ACCIDENT_38714,2021-12-03 20,금요일,맑음,대구광역시 수성구 두산동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승합,남,42세,상해없음,승용,남,66세,경상,0,0,2,0,6
ACCIDENT_38715,2021-12-03 20,금요일,맑음,대구광역시 달서구 대곡동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,38세,상해없음,자전거,남,13세,중상,0,1,0,0,5
